ITS2 type profile UID		12	19	16	15	11	14	10	13	17	18
Clade		C	C	C	C	C	C	C	C	C	D
Majority ITS2 sequence		C1d/C42.2	noName/C17d	noName/C17d	C17d/noName	C1d	noName	C1d	C1d	C1d	D1/D4
Associated species		None	None	None	None	None	None	None	None	None	S. glynnii,S. trenchii
ITS2 profile abundance local		91	33	23	21	20	9	8	8	8	83
ITS2 profile abundance DB		91	33	23	21	20	9	8	8	8	83
ITS2 type profile		C1d/C42.2-C1-C3cg	3290_C/C17d-C21-C31-C21ac-C31a-C17e	3290_C/C17d-C21-C31-C21ac-C31.9	C17d/3290_C-C21-C21ac-C17e-C17f	C1d-5523-C42.2-C1-5524	3290-C17d-C31.1-C31-C21-C31a-1373	C1d-C42.2-C1	C1d-5527-C42.2-C1	C1d-3290-1444	D1/D4-D6-D1ab
376	HP252	18869.0	0	0	0	0	0	0	0	0	0
273	HP149	26863.0	0	0	0	0	0	0	0	0	0
266	HP142	32018.0	0	0	0	0	0	0	0	0	0
241	HP117	20073.0	0	0	0	0	0	0	0	0	0
232	HP108	24927.0	0	0	0	0	0	0	0	0	0
227	HP103	26826.0	0	0	0	0	0	0	0	0	0
279	HP155	43598.0	0	0	0	0	0	0	0	0	0
275	HP151	21853.0	0	0	0	0	0	0	0	0	0
340	HP216	6257.0	0	0	0	0	0	0	0	0	0
270	HP146	31320.0	0	0	0	0	0	0	0	0	0
355	HP231	7231.0	0	0	0	0	0	0	0	0	0
244	HP120	19341.0	0	0	0	0	0	0	0	0	0
475	HP351	25960.0	0	0	0	0	0	0	0	0	0
369	HP245	18629.0	0	0	0	0	0	0	0	0	0
226	HP102	23603.0	0	0	0	0	0	0	0	0	0
381	HP257	17101.0	0	0	0	0	0	0	0	0	0
294	HP170	35571.0	0	0	0	0	0	0	0	0	0
408	HP284	15499.0	0	0	0	0	0	0	0	0	0
317	HP193	25989.0	0	0	0	0	0	0	0	0	0
333	HP209	19470.0	0	0	0	0	0	0	0	0	0
386	HP262	25121.0	0	0	0	0	0	0	0	0	0
352	HP228	21636.0	0	0	0	0	0	0	0	0	0
395	HP271	16494.0	0	0	0	0	0	0	0	0	0
298	HP174	29009.0	0	0	0	0	0	0	0	0	0
295	HP171	34916.0	0	0	0	0	0	0	0	0	0
387	HP263	20965.0	0	0	0	0	0	0	0	0	0
335	HP211	26070.0	0	0	0	0	0	0	0	0	0
433	HP309	18253.0	0	0	0	0	0	0	0	0	0
436	HP312	17525.0	0	0	0	0	0	0	0	0	0
258	HP134	31049.0	0	0	0	0	0	0	0	0	0
229	HP105	28659.0	0	0	0	0	0	0	0	0	0
385	HP261	22369.0	0	0	0	0	0	0	0	0	0
309	HP185	31075.0	0	0	0	0	0	0	0	0	0
243	HP119	28925.0	0	0	0	0	0	0	0	0	0
422	HP298	7874.0	0	0	0	0	0	0	0	0	0
255	HP131	27445.0	0	0	0	0	0	0	0	0	0
274	HP150	26853.0	0	0	0	0	0	0	0	0	0
271	HP147	36198.0	0	0	0	0	0	0	0	0	0
314	HP190	37749.0	0	0	0	0	0	0	0	0	0
305	HP181	32806.0	0	0	0	0	0	0	0	0	0
401	HP277	14478.0	0	0	0	0	0	0	0	0	0
248	HP124	22721.0	0	0	0	0	0	0	0	0	0
237	HP113	26272.0	0	0	0	0	0	0	0	0	0
322	HP198	26445.0	0	0	0	0	0	0	0	0	0
342	HP218	23204.0	0	0	0	0	0	0	0	0	0
242	HP118	19440.0	0	0	0	0	0	0	0	0	0
453	HP329	25550.0	0	0	0	0	0	0	0	0	0
341	HP217	14065.0	0	0	0	0	0	0	0	0	0
238	HP114	32315.0	0	0	0	0	0	0	0	0	0
465	HP341	21522.0	0	0	0	0	0	0	0	0	0
346	HP222	18867.0	0	0	0	0	0	0	0	0	0
427	HP303	17888.0	0	0	0	0	0	0	0	0	0
338	HP214	15363.0	0	0	0	0	0	0	0	0	0
361	HP237	20346.0	0	0	0	0	0	0	0	0	0
304	HP180	27381.0	0	0	0	0	0	0	0	0	0
312	HP188	31312.0	0	0	0	0	0	0	0	0	0
299	HP175	21967.0	0	0	0	0	0	0	0	0	0
477	HP353	19889.0	0	0	0	0	0	0	0	0	0
230	HP106	24176.0	0	0	0	0	0	0	0	0	0
353	HP229	21120.0	0	0	0	0	0	0	0	0	0
377	HP253	18671.0	0	0	0	0	0	0	0	0	0
246	HP122	19576.0	0	0	0	0	0	0	0	0	0
249	HP125	21116.0	0	0	0	0	0	0	0	0	0
339	HP215	19274.0	0	0	0	0	0	0	0	0	0
460	HP336	15575.0	0	0	0	0	0	0	0	0	0
261	HP137	18843.0	0	0	0	0	0	0	0	0	0
269	HP145	23227.0	0	0	0	0	0	0	0	0	0
285	HP161	27859.0	0	0	0	0	0	0	0	0	0
