ITS2 type profile UID		11	19	10	18	14	20	12	13	16	15	21	17
Clade		C	C	C	C	C	C	C	C	C	C	C	D
Majority ITS2 sequence		C1d/C42.2	C31/C17d	C1d	C31	C31/C17d	C1d	C31	C1d	C1d/C31/C17d	C1d	C31	D1/D4
Associated species		None	None	None	None	None	None	None	None	None	None	None	S. glynnii,S. trenchii
ITS2 profile abundance local		87	44	20	18	13	11	9	8	8	6	3	83
ITS2 profile abundance DB		87	44	20	18	13	11	9	8	8	6	3	83
ITS2 type profile		C1d/C42.2-C1-C3cg	C31/C17d-C21-C21ac-C17e-C17f-C31.9	C1d-noName-C42.2-C1-noName	C31-C17d-C21-C21ac-C31a-C17e	C31/C17d-C21-C21ac-C31.9	C1d	C31-C17d-C31.1-C21-C31a-noName	C1d-noName-C42.2-C1	C1d/C31/C17d-2099_C	C1d-C31-C42.2-C1	C31	D1/D4-D6-D1ab
77	HP117	1.0	0	0	0	0	0	0	0	0	0	0	0
109	HP149	1.0	0	0	0	0	0	0	0	0	0	0	0
63	HP103	1.0	0	0	0	0	0	0	0	0	0	0	0
212	HP252	1.0	0	0	0	0	0	0	0	0	0	0	0
115	HP155	0.9998427778900792	0	0	0	0	0	0	0	0	0	0	0
111	HP151	0.9998211810988421	0	0	0	0	0	0	0	0	0	0	0
176	HP216	0.9950341402855369	0	0	0	0	0	0	0	0	0	0	0
106	HP146	0.9948013367991088	0	0	0	0	0	0	0	0	0	0	0
191	HP231	0.994758064516129	0	0	0	0	0	0	0	0	0	0	0
80	HP120	0.9944873208379272	0	0	0	0	0	0	0	0	0	0	0
311	HP351	0.9942704070243321	0	0	0	0	0	0	0	0	0	0	0
62	HP102	0.9930049788092005	0	0	0	0	0	0	0	0	0	0	0
217	HP257	0.992695808517811	0	0	0	0	0	0	0	0	0	0	0
102	HP142	0.9923853266453133	0	0	0	0	0	0	0	0	0	0	0
205	HP245	0.9908814589665653	0	0	0	0	0	0	0	0	0	0	0
130	HP170	0.9906193398394203	0	0	0	0	0	0	0	0	0	0	0
153	HP193	0.9897713158471543	0	0	0	0	0	0	0	0	0	0	0
169	HP209	0.9880740300870943	0	0	0	0	0	0	0	0	0	0	0
68	HP108	0.9879135352909274	0	0	0	0	0	0	0	0	0	0	0
222	HP262	0.9859934356156018	0	0	0	0	0	0	0	0	0	0	0
134	HP174	0.9857522417801395	0	0	0	0	0	0	0	0	0	0	0
231	HP271	0.9854095215950707	0	0	0	0	0	0	0	0	0	0	0
244	HP284	0.9851144327978664	0	0	0	0	0	0	0	0	0	0	0
223	HP263	0.9828142759718118	0	0	0	0	0	0	0	0	0	0	0
271	HP311	0.9815885030430113	0	0	0	0	0	0	0	0	0	0	0
171	HP211	0.9802648378506548	0	0	0	0	0	0	0	0	0	0	0
269	HP309	0.9795182611421704	0	0	0	0	0	0	0	0	0	0	0
94	HP134	0.9782931354359926	0	0	0	0	0	0	0	0	0	0	0
272	HP312	0.9782444396458648	0	0	0	0	0	0	0	0	0	0	0
188	HP228	0.9779871444923836	0	0	0	0	0	0	0	0	0	0	0
65	HP105	0.9777844092973905	0	0	0	0	0	0	0	0	0	0	0
221	HP261	0.9764109067850348	0	0	0	0	0	0	0	0	0	0	0
131	HP171	0.9751863713432193	0	0	0	0	0	0	0	0	0	0	0
79	HP119	0.9746413515898174	0	0	0	0	0	0	0	0	0	0	0
145	HP185	0.9738365009746589	0	0	0	0	0	0	0	0	0	0	0
141	HP181	0.9713350899035816	0	0	0	0	0	0	0	0	0	0	0
110	HP150	0.9708994708994708	0	0	0	0	0	0	0	0	0	0	0
91	HP131	0.9705953324830225	0	0	0	0	0	0	0	0	0	0	0
150	HP190	0.970247724974722	0	0	0	0	0	0	0	0	0	0	0
107	HP147	0.9694577455674906	0	0	0	0	0	0	0	0	0	0	0
237	HP277	0.9692207792207792	0	0	0	0	0	0	0	0	0	0	0
